Year,Semester,Instructor,Gender,Class,HS GPA,ACT conversion,Pretest,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Final
2017,Fall,C,Male,Freshman,3.57,26,,86,,90,89,76,75
2017,Fall,C,Female,Sophomore,4,32,67,100,100,94,98,98,95
2017,Fall,C,Female,Freshman,3.5,21,,54,48,62,49,50,47
2017,Fall,C,Male,Sophomore,4,34,38,100,94,96,85,72,67
2017,Fall,C,Female,Freshman,3.23,25,37,82,90,94,87,92,83
2017,Fall,C,Female,Freshman,3.64,25,42,80,90,82,65,84,67
2017,Fall,C,Male,Freshman,3.72,21,35,70,64,60,47,42,42
2017,Fall,C,Male,Junior,3.26,28,,98,92,70,93,86,77
2017,Fall,C,Male,Junior,3.92,23,27,84,82,90,75,86,63
2017,Fall,C,Male,Freshman,3.96,28,28,94,98,98,91,92,78
2017,Fall,C,Male,Freshman,3.81,25,,78,64,84,73,78,63
2017,Fall,C,Female,Freshman,3.24,22,43,88,88,94,89,86,92
2017,Fall,C,Female,Freshman,3.32,25,,66,42,42,,,
2017,Fall,C,Male,Freshman,3.64,20,,66,,66,,,
2017,Fall,C,Male,Freshman,3.36,23,,76,68,60,65,62,42
2017,Fall,C,Female,Freshman,2.96,21,,66,56,58,65,40,43
2017,Fall,C,Male,Freshman,2.45,20,30,72,66,62,56,34,37
2017,Fall,C,Female,Freshman,2.88,18,38,48,58,66,47,46,47
2017,Fall,C,Male,Freshman,3.83,22,32,68,70,74,64,64,42
2017,Fall,C,Male,Freshman,3.19,21,,62,58,52,55,50,58
2017,Fall,C,Female,Sophomore,3.93,26,50,86,76,88,67,66,68
2017,Fall,C,Male,Freshman,3.21,23,32,50,46,44,42,46,48
2017,Fall,C,Male,Freshman,3.01,26,37,90,86,92,91,82,88
2017,Fall,C,Female,Junior,3.84,27,47,96,92,82,95,86,82
2017,Fall,C,Female,Freshman,3.8,19,35,76,56,90,75,74,82
2017,Fall,C,Female,Freshman,2.78,25,35,84,74,84,80,84,65
2017,Fall,C,Male,Freshman,2.17,22,,68,58,70,38,46,40
2017,Fall,C,Female,Freshman,3.33,24,25,78,72,62,56,72,58
2017,Fall,C,Male,Freshman,3.64,21,30,98,92,94,89,94,83
2017,Fall,C,Male,Freshman,3.2,22,28,82,92,86,76,88,52
2017,Fall,C,Male,Freshman,3.91,32,28,88,92,82,87,68,60
2017,Fall,C,Female,Freshman,3.95,22,28,80,86,88,76,94,58
2017,Fall,C,Female,Freshman,3.14,24,28,50,34,40,38,22,38
2017,Fall,C,Female,Freshman,,,,68,52,74,53,44,37
2017,Fall,C,Male,Sophomore,3.48,23,18,84,78,86,89,82,72
2017,Fall,C,Female,Freshman,3.89,21,27,72,72,84,80,74,72
2017,Fall,C,Male,Freshman,3.13,26,,54,48,48,36,42,45
2017,Fall,C,Male,Freshman,3.04,18,28,84,70,80,85,98,73
2017,Fall,C,Female,Freshman,3.22,27,,76,50,70,40,46,60
2017,Fall,C,Male,Freshman,2.74,25,,72,60,64,58,62,58
2017,Fall,C,Female,Freshman,2.93,19,28,74,64,78,58,68,50
2017,Fall,C,Male,Freshman,1.75,15,37,48,,,,,
2017,Fall,C,Male,Freshman,3.42,24,38,70,60,74,69,80,60
2017,Fall,C,Male,Freshman,3.43,19,30,80,68,70,80,58,43
2017,Fall,C,Female,Freshman,3.77,26,,88,66,82,51,68,57
2017,Fall,C,Male,Sophomore,3.26,18,38,76,76,76,67,76,43
2017,Fall,C,Female,Freshman,3.79,22,32,76,76,84,73,68,70
2017,Fall,C,Male,Freshman,3.8,17,30,70,64,92,62,80,62
2017,Fall,C,Female,Freshman,3.4,,,92,88,74,91,80,78
2017,Fall,C,Female,Freshman,3.28,20,37,76,64,62,60,52,58
2017,Fall,C,Male,Freshman,3.63,26,37,80,82,88,78,82,83
2017,Fall,C,Male,Freshman,2.58,20,30,82,84,72,67,56,57
2017,Fall,C,Female,Freshman,3.99,29,33,90,94,88,89,92,77
2017,Fall,C,Female,Freshman,3.71,25,,64,78,66,40,,35
2017,Fall,C,Female,Freshman,3.53,27,,60,64,86,58,62,55
2017,Fall,C,Female,Senior,3.38,22,,74,84,82,84,84,70
2017,Fall,C,Male,Freshman,2.47,18,,34,40,42,38,28,30
2017,Fall,C,Female,Freshman,2.96,18,,30,26,26,27,30,25
2017,Fall,C,Male,Freshman,3.98,23,37,94,96,96,93,96,87
2017,Fall,C,Female,Freshman,3.73,32,,92,88,86,65,92,82
2017,Fall,C,Male,Freshman,3.11,26,,84,80,64,78,64,60
2017,Fall,C,Female,Freshman,3.7,22,28,54,56,72,78,82,58
2017,Fall,C,Male,Freshman,3.06,27,,,48,80,55,40,
2017,Fall,C,Male,Sophomore,3.61,20,38,82,64,74,65,66,58
2017,Fall,C,Male,Freshman,3.47,22,38,90,96,98,95,96,83
2017,Fall,C,Female,Freshman,3.83,27,,46,28,,,,
2017,Fall,C,Female,Freshman,3.98,26,33,86,74,80,73,72,63
2017,Fall,C,Male,Freshman,2.68,20,,76,86,92,73,76,72
2017,Fall,C,Male,Freshman,3.44,20,38,82,74,88,87,78,78
2017,Fall,C,Female,Sophomore,4,24,23,92,88,88,80,82,77
2017,Fall,C,Female,Sophomore,,,,72,84,90,73,88,60
2017,Fall,C,Female,Sophomore,3.22,21,32,52,70,76,78,70,62
2017,Fall,C,Female,Freshman,3.7,25,37,74,86,88,67,72,72
2017,Fall,C,Male,Freshman,3.31,28,,74,76,86,67,82,73
2017,Fall,C,Male,Junior,2.92,35,62,100,100,92,96,94,88
2017,Fall,C,Female,Freshman,3.07,23,,56,48,68,42,34,42
2017,Fall,C,Male,Freshman,3.24,19,27,92,70,90,80,84,78
2017,Fall,C,Female,Freshman,3.44,23,,78,64,84,73,58,52
2017,Fall,C,Male,Freshman,3.51,22,,94,74,84,76,72,75
2017,Fall,C,Male,Junior,3.82,26,65,96,96,100,96,96,90
2017,Fall,C,Female,Freshman,3.84,26,38,78,86,68,82,80,68
2017,Fall,C,Female,Freshman,3.39,19,,52,34,56,49,22,33
2017,Fall,C,Male,Sophomore,3.99,27,62,100,98,98,98,96,83
2017,Fall,C,Female,Freshman,3.85,25,,74,52,82,62,70,65
2017,Fall,C,Female,Freshman,3.74,25,40,78,92,96,93,94,83
2017,Fall,C,Male,Freshman,3.26,23,35,62,74,78,51,48,52
2017,Fall,C,Male,Freshman,,21,27,74,88,90,76,76,63
2017,Fall,C,Male,Freshman,3.77,31,,92,96,94,96,88,82
2017,Fall,C,Male,Sophomore,2.59,21,32,86,86,84,69,74,70
2017,Fall,C,Male,Freshman,3.94,29,40,92,90,88,80,92,77
2017,Fall,C,Male,Freshman,3.81,19,28,84,88,96,85,92,80
2017,Fall,C,Male,Freshman,3.47,20,27,80,76,94,76,72,73
2017,Fall,C,Male,Freshman,3.54,21,,82,80,70,73,56,70
2017,Fall,C,Female,Sophomore,3.2,27,22,78,76,70,58,54,52
2017,Fall,C,Female,Freshman,2.94,19,,48,22,32,,,
2017,Fall,C,Male,Freshman,3.05,20,,72,50,72,58,38,53
2017,Fall,C,Male,Sophomore,2.56,18,57,94,96,92,89,98,90
2017,Fall,C,Male,Freshman,3.41,28,,76,86,86,67,42,63
2017,Fall,C,Male,Freshman,3.46,25,38,74,84,92,85,76,78
2017,Fall,C,Male,Freshman,3.3,27,,72,66,72,65,72,60
2017,Fall,C,Female,Sophomore,3.21,19,32,68,64,84,35,48,53
2017,Fall,C,Female,Freshman,3.46,30,37,74,92,84,69,74,70
2017,Fall,C,Female,Sophomore,3.61,23,,72,52,66,51,56,57
2017,Fall,C,Female,Freshman,,,,44,52,94,71,60,58
2017,Fall,C,Male,Freshman,2.65,28,,88,76,84,73,58,60
2017,Fall,C,Male,Freshman,3.51,28,55,98,94,94,96,100,90
2017,Fall,C,Male,Freshman,2.88,16,32,60,44,58,27,28,32
2017,Fall,C,Female,Freshman,3.7,25,,76,64,64,80,70,63
2017,Fall,C,Female,Freshman,2.78,24,48,78,72,84,65,80,65
2017,Fall,C,Female,Freshman,2.53,18,35,68,54,72,53,,
2017,Fall,C,Female,Freshman,1.81,21,,,,,,,
2017,Fall,C,Female,Freshman,3.9,27,23,100,96,94,78,82,72
2017,Fall,C,Male,Freshman,3.3,26,38,90,88,92,84,92,78
2017,Fall,C,Female,Freshman,3.5,19,33,56,34,70,51,54,42
2017,Fall,C,Male,Freshman,3.24,24,27,60,52,68,49,50,43
2017,Fall,C,Female,Sophomore,3.53,27,30,66,76,76,60,60,52
2017,Fall,C,Female,Freshman,3.93,29,,76,86,82,76,70,73
2017,Fall,C,Male,Freshman,2.48,20,,60,76,42,35,24,
2017,Fall,C,Male,Freshman,3.7,25,37,54,60,82,69,62,47
2017,Fall,C,Male,Freshman,2.07,20,,60,80,82,89,92,68
2017,Fall,C,Male,Freshman,3.62,21,35,66,48,38,31,30,
2017,Fall,C,Female,Freshman,3.16,22,,76,88,92,82,64,67
2017,Fall,C,Male,Freshman,3.69,30,42,76,80,72,51,66,62
2017,Fall,C,Female,Freshman,3.92,28,25,84,94,90,78,80,67
2017,Fall,C,Female,Freshman,3.07,28,,78,50,76,55,60,53
2017,Fall,C,Male,Freshman,3.66,30,,92,90,92,80,90,70
2017,Fall,C,Male,Junior,2.08,26,47,84,86,84,,92,67
2017,Fall,C,Female,Freshman,3.96,27,52,90,88,90,53,90,67
2017,Fall,C,Male,Freshman,3.52,20,35,78,78,94,64,78,73
2017,Fall,C,Male,Freshman,3.53,27,,72,82,96,84,88,63
2017,Fall,C,Female,Freshman,3.84,23,30,80,60,68,38,28,50
2017,Fall,C,Female,Freshman,2.42,24,,74,72,54,56,36,45
2017,Fall,C,Female,Freshman,3.65,20,,68,46,70,51,42,50
2017,Fall,C,Female,Freshman,4,27,47,94,100,94,95,98,92
2017,Fall,C,Male,Freshman,3.15,30,35,62,54,74,49,66,52
2017,Fall,C,Male,Freshman,3.78,25,25,74,70,72,62,50,70
2017,Fall,C,Male,Freshman,3,23,32,92,96,96,,86,78
2017,Fall,C,Male,Freshman,3.02,19,27,46,50,66,40,56,40
2017,Fall,C,Female,Freshman,3.4,25,43,68,62,94,76,76,70
2017,Fall,C,Female,Freshman,3.33,27,38,58,52,,,,
2017,Fall,C,Female,Freshman,3.58,26,38,82,80,88,78,72,72
2017,Fall,C,Male,Sophomore,2.88,20,,94,100,96,96,98,90
2017,Fall,C,Male,Freshman,3.6,26,,70,74,80,78,74,67
2017,Fall,C,Male,Freshman,2.94,20,32,78,84,78,65,72,48
2017,Fall,C,Male,Freshman,3.85,24,,84,80,88,55,62,55
2017,Fall,C,Female,Freshman,3.46,19,50,88,92,90,67,78,82
2017,Fall,C,Male,Sophomore,3.9,22,42,94,86,90,91,82,83
2017,Fall,C,Male,Freshman,3.52,16,,44,48,72,45,36,47
2017,Fall,C,Male,Freshman,3.87,29,55,96,100,98,95,92,93
2017,Fall,C,Female,Freshman,3.4,22,,46,52,56,56,44,40
2017,Fall,C,Male,Freshman,3.27,31,,86,94,92,76,82,83
2017,Fall,C,Female,Freshman,3.34,27,30,90,94,94,85,86,70
2017,Fall,C,Female,Freshman,3.9,23,,84,68,82,47,78,60
2017,Fall,C,Female,Freshman,3.28,23,28,82,80,80,75,82,77
2017,Fall,C,Male,Freshman,3.37,25,28,92,90,94,87,86,83
2017,Fall,C,Female,Sophomore,2.94,19,32,80,78,86,75,70,67
2017,Fall,C,Female,Freshman,2.8,15,18,28,26,42,18,26,38
2017,Fall,C,Male,Freshman,3.97,24,30,82,94,94,93,88,77
2017,Fall,C,Male,Junior,3.2,22,35,86,96,84,78,92,82
2017,Fall,C,Female,Freshman,2.86,20,30,76,70,76,51,30,57
2017,Fall,C,Female,Freshman,3.7,19,32,50,54,60,60,70,47
2017,Fall,C,Male,Freshman,3.63,23,45,74,78,90,76,70,68
2017,Fall,C,Male,Freshman,3.56,33,45,80,74,82,56,72,52
2017,Fall,C,Female,Freshman,3.21,26,33,80,86,66,69,66,65
2017,Fall,C,Female,Freshman,3.5,20,,54,58,70,58,38,47
2017,Fall,C,Female,Freshman,3,,,68,56,70,69,32,40
2017,Fall,C,Male,Sophomore,3.33,22,,74,88,90,56,66,72
2017,Fall,C,Female,Freshman,3.69,25,23,48,86,78,75,54,62
2017,Fall,C,Male,Freshman,2.95,19,,32,,,,,
2017,Fall,C,Male,Freshman,3.34,25,48,84,58,80,62,78,72
2017,Fall,C,Male,Freshman,3.56,26,,80,76,94,80,68,73
2017,Fall,C,Male,Freshman,2.33,20,28,72,56,62,38,46,40
2017,Fall,C,Female,Freshman,3.5,20,,34,34,42,36,,32
2017,Fall,C,Male,Freshman,3,22,42,90,96,100,93,96,83
2017,Fall,C,Male,Junior,3.65,24,58,94,94,84,87,90,90
2017,Fall,C,Female,Freshman,3.11,16,30,64,60,52,27,34,42
2017,Fall,C,Female,Freshman,3.65,20,53,90,82,90,85,86,80
2017,Fall,C,Female,Sophomore,3.69,29,30,74,70,82,75,92,60
2017,Fall,C,Male,Sophomore,3.53,27,,92,92,82,75,72,72
2017,Fall,C,Male,Senior,,,38,98,98,94,93,96,83
2017,Fall,C,Male,Sophomore,3.92,21,48,90,98,100,93,96,95
2017,Fall,C,Male,Freshman,2.9,21,32,54,54,80,67,68,58
2017,Fall,C,Male,Freshman,3.24,26,,76,72,76,65,80,70
2017,Fall,C,Male,Freshman,3.33,25,,84,68,82,71,68,57
2017,Fall,C,Female,Freshman,3.44,18,20,42,62,84,49,20,35
2017,Fall,C,Male,Junior,3.66,25,28,98,92,86,84,88,80
2017,Fall,C,Female,Freshman,3.58,,,94,98,92,96,94,90
2017,Fall,C,Female,Freshman,3.7,24,25,66,82,94,82,80,73
2017,Fall,C,Male,Sophomore,3.54,27,,78,86,96,89,98,77
2017,Fall,C,Male,Sophomore,3.28,22,37,84,80,84,62,88,62
2017,Fall,C,Male,Sophomore,,30,,88,64,78,62,46,62
2017,Fall,C,Female,Sophomore,3.35,26,,94,82,90,71,62,58
2017,Fall,C,Male,Freshman,3.62,25,30,82,,72,38,56,55
2017,Fall,C,Female,Sophomore,3.08,19,43,52,66,56,55,54,57
2017,Fall,C,Female,Freshman,3.6,27,37,78,90,100,85,84,78
2017,Fall,C,Female,Freshman,2.46,23,48,,86,90,,86,70
2017,Fall,E,Male,Freshman,3.39,26,52,78,92,96,95,90,88
2017,Fall,E,Male,Sophomore,3.83,23,43,86,76,82,85,84,75
2017,Fall,E,Male,Sophomore,3.93,28,27,58,30,46,45,,
2017,Fall,E,Female,Freshman,3.15,25,,68,48,56,42,62,40
2017,Fall,E,Female,Freshman,2.98,17,,48,38,46,,,
2017,Fall,E,Female,Junior,3.62,22,25,84,86,94,84,88,80
2017,Fall,E,Male,Senior,,18,35,56,62,74,64,78,47
2017,Fall,E,Male,Freshman,3.22,23,,64,60,58,40,48,47
2017,Fall,E,Female,Freshman,3.91,23,28,56,64,66,67,68,53
2017,Fall,E,Male,Sophomore,3.72,21,37,50,28,70,35,50,45
2017,Fall,E,Male,Freshman,2.46,16,,56,64,76,47,48,68
2017,Fall,E,Male,Freshman,3.22,30,35,60,44,62,40,32,
2017,Fall,E,Male,Freshman,3.78,28,45,78,62,72,60,66,60
2017,Fall,E,Male,Junior,3.64,26,38,82,74,70,80,84,77
2017,Fall,E,Female,Freshman,3.39,,28,60,58,78,73,60,67
2017,Fall,E,Male,Freshman,3.5,22,40,78,76,82,69,64,83
2017,Fall,E,Male,Freshman,3.72,27,37,92,84,96,87,82,88
2017,Fall,E,Female,Freshman,3.53,22,,46,62,76,64,62,72
2017,Fall,E,Female,Freshman,3.3,25,32,80,94,86,82,84,72
2017,Fall,E,Female,Sophomore,3.04,21,22,52,26,36,36,20,32
2017,Fall,E,Male,Freshman,3.09,26,,88,70,88,53,68,72
2017,Fall,E,Female,Freshman,3.65,26,32,92,94,96,91,88,80
2017,Fall,E,Male,Freshman,3.05,32,,96,66,80,56,72,73
2017,Fall,E,Male,Freshman,3.08,24,,42,50,48,31,24,37
2017,Fall,E,Female,Sophomore,3.78,18,45,76,76,92,85,86,87
2017,Fall,E,Male,Junior,2.76,21,40,60,32,50,35,,
2017,Fall,E,Female,Freshman,2.82,17,18,38,34,48,29,34,38
2017,Fall,E,Female,Freshman,3.19,19,,48,50,78,71,48,
2017,Fall,E,Male,Freshman,3.34,22,47,94,92,90,93,100,93
2017,Fall,E,Female,Freshman,3.15,22,,44,42,74,55,40,35
2017,Fall,E,Male,Junior,3.77,30,42,100,100,90,89,94,90
2017,Fall,E,Female,Freshman,3.43,25,,78,74,86,75,78,70
2017,Fall,E,Female,Junior,3.58,19,48,62,54,74,60,68,48
2017,Fall,E,Female,Junior,3.41,23,42,88,90,94,55,88,73
2017,Fall,E,Female,Freshman,3.61,24,,,,,,,
2017,Fall,E,Female,Freshman,3.63,22,,76,68,72,69,74,65
2017,Fall,E,Female,Freshman,3.86,23,30,56,34,82,75,70,70
2017,Fall,E,Female,Junior,3.13,18,40,54,50,52,33,44,45
2017,Fall,E,Male,Junior,2.79,20,25,74,44,74,73,74,70
2017,Fall,E,Female,Freshman,3.66,16,,40,58,78,58,72,58
2017,Fall,E,Female,Freshman,,19,,30,,36,36,40,33
2017,Fall,E,Male,Freshman,3.96,23,,72,90,72,85,88,85
2017,Fall,E,Male,Sophomore,3.98,24,35,92,98,94,89,100,78
2017,Fall,E,Female,Freshman,2.93,18,,56,,,,,35
2017,Fall,E,Female,Freshman,3.73,23,25,76,86,84,78,80,63
2017,Fall,E,Female,Sophomore,3.37,18,,48,68,84,82,72,62
2017,Fall,E,Male,Freshman,2.85,21,42,74,80,82,75,82,65
2017,Fall,E,Male,Freshman,3.86,22,30,74,92,90,93,86,70
2017,Fall,E,Female,Junior,3.42,21,43,90,78,76,85,98,90
2017,Fall,E,Male,Sophomore,3.14,27,60,88,74,76,,,
2017,Fall,E,Male,Senior,2.65,24,43,96,92,88,,78,77
2017,Fall,E,Male,Freshman,3.19,17,28,78,36,56,40,36,40
2017,Fall,E,Female,Sophomore,3.28,26,45,82,88,72,60,78,72
2017,Fall,E,Male,Sophomore,3.72,27,20,78,66,76,89,54,63
2017,Fall,E,Female,Sophomore,3.88,29,42,72,84,76,73,68,67
2017,Fall,E,Male,Junior,2.54,23,,70,86,86,49,78,77
2017,Fall,E,Male,Freshman,3.41,23,,78,50,86,65,30,48
2017,Fall,E,Female,Junior,3.87,21,33,90,88,96,93,92,72
