"","Year","Semester","Instructor","Gender","Class","Pretest","Final","Exam1","Exam2","Exam3","Exam4","Exam5","Average","HSACT"
"288",2017,"Winter","C","Male","Senior",25,32,74,70,70,44,48,56.3333333333333,2.88166666666667
"289",2017,"Winter","C","Male","Senior",57,87,84,96,92,78,82,86.5,2.86666666666667
"290",2017,"Winter","C","Female","Senior",33,80,74,74,82,27,86,70.5,2.96222222222222
"291",2017,"Winter","C","Male","Sophomore",32,62,74,76,76,62,66,69.3333333333333,2.61111111111111
"292",2017,"Winter","C","Male","Senior",42,55,80,62,64,58,52,61.8333333333333,2.38055555555556
"293",2017,"Winter","C","Male","Senior",45,77,86,86,72,80,74,79.1666666666667,3.16333333333333
"294",2017,"Winter","C","Male","Senior",68,87,96,94,94,89,94,92.3333333333333,2.93388888888889
"295",2017,"Winter","C","Male","Junior",45,52,60,66,88,58,72,66,2.81166666666667
"296",2017,"Winter","C","Male","Senior",33,73,86,80,90,85,84,83,2.27111111111111
"297",2017,"Winter","C","Male","Senior",48,80,88,96,86,78,88,86,3.60611111111111
"298",2017,"Winter","C","Male","Junior",50,70,84,82,76,73,74,76.5,3.18
"299",2017,"Winter","C","Female","Senior",37,48,46,50,74,44,64,54.3333333333333,2.00833333333333
"300",2017,"Winter","C","Male","Junior",85,80,82,84,74,53,64,72.8333333333333,2.84777777777778
"301",2017,"Winter","C","Male","Junior",42,47,70,58,58,65,38,56,3.14888888888889
"302",2017,"Winter","C","Female","Freshman",22,40,36,30,60,35,26,37.8333333333333,3.05611111111111
"303",2017,"Winter","C","Male","Senior",50,65,80,52,70,73,72,68.6666666666667,2.89111111111111
"304",2017,"Winter","C","Male","Senior",48,83,98,94,90,89,82,89.3333333333333,3.30388888888889
"305",2017,"Winter","C","Female","Senior",57,83,94,96,86,93,84,89.3333333333333,3.32444444444444
"306",2017,"Winter","C","Male","Senior",45,70,76,78,82,60,72,73,3.02833333333333
"307",2017,"Winter","C","Female","Junior",40,55,60,74,76,42,52,59.8333333333333,3.13333333333333
"308",2017,"Spring","A","Male","Freshman",28,32,36,36,44,35,40,37.1666666666667,2.16722222222222
"309",2017,"Spring","A","Male","Senior",48,68,84,68,82,78,86,77.6666666666667,2.89777777777778
"310",2017,"Spring","A","Male","Freshman",32,50,66,48,68,73,60,60.8333333333333,2.39
"311",2017,"Spring","A","Male","Freshman",40,35,58,34,44,36,28,39.1666666666667,2.535
"312",2017,"Spring","A","Female","Freshman",57,90,88,98,90,91,88,90.8333333333333,3.39
"313",2017,"Spring","A","Male","Freshman",25,53,64,72,72,53,62,62.6666666666667,2.58666666666667
"314",2017,"Spring","A","Female","Sophomore",38,67,68,72,76,75,62,70,2.18944444444444
"315",2017,"Spring","A","Male","Freshman",35,70,98,68,50,85,72,73.8333333333333,3.25833333333333
"316",2017,"Spring","A","Male","Freshman",55,80,90,78,80,78,76,80.3333333333333,3.17555555555556
"317",2017,"Spring","A","Male","Freshman",50,78,98,90,84,67,86,83.8333333333333,3.13
"318",2017,"Spring","A","Male","Freshman",28,40,72,66,64,65,66,62.1666666666667,3.00166666666667
"319",2017,"Spring","A","Male","Sophomore",47,77,100,84,58,84,74,79.5,3.53666666666667
"320",2017,"Spring","A","Female","Freshman",32,70,94,60,92,65,60,73.5,3.02944444444444
"321",2017,"Spring","A","Male","Sophomore",38,62,92,62,50,76,44,64.3333333333333,3.08722222222222
"322",2017,"Spring","A","Male","Senior",43,58,70,48,64,67,66,62.1666666666667,3.08722222222222
"323",2017,"Spring","A","Male","Freshman",33,38,80,54,46,36,32,47.6666666666667,3.21333333333333
"324",2017,"Spring","A","Male","Freshman",42,92,100,96,96,91,90,94.1666666666667,2.75722222222222
"325",2017,"Spring","A","Female","Junior",32,48,56,72,62,38,44,53.3333333333333,3.07166666666667
"326",2017,"Spring","A","Female","Sophomore",40,55,88,64,80,67,80,72.3333333333333,3.36
"327",2017,"Spring","A","Female","Sophomore",32,48,68,72,58,65,46,59.5,2.82944444444444
"328",2017,"Spring","A","Female","Junior",33,60,72,86,66,73,64,70.1666666666667,2.86722222222222
"329",2017,"Spring","A","Male","Junior",33,77,92,92,86,62,70,79.8333333333333,2.73166666666667
"330",2017,"Spring","A","Male","Junior",63,90,94,96,92,95,98,94.1666666666667,3.08333333333333
"331",2017,"Spring","A","Female","Sophomore",48,87,98,98,92,87,96,93,3.55555555555556
"332",2017,"Spring","A","Male","Freshman",37,87,100,82,94,84,90,89.5,2.96111111111111
"333",2017,"Spring","A","Female","Sophomore",38,60,78,58,54,71,62,63.8333333333333,2.91666666666667
"334",2017,"Spring","A","Female","Junior",30,68,88,72,88,62,66,74,3.20777777777778
"335",2017,"Spring","B","Female","Freshman",37,60,74,68,74,64,60,66.6666666666667,2.99611111111111
"336",2017,"Spring","B","Male","Freshman",27,45,54,38,80,62,60,56.5,2.51
"337",2017,"Spring","B","Male","Freshman",32,92,96,90,88,87,82,89.1666666666667,2.58
"338",2017,"Spring","B","Male","Freshman",63,93,96,98,98,100,94,96.5,3.89444444444444
"339",2017,"Spring","B","Female","Sophomore",37,55,62,76,84,36,42,59.1666666666667,2.57555555555556
"340",2017,"Spring","B","Male","Freshman",37,73,86,92,78,87,86,83.6666666666667,2.97277777777778
"341",2017,"Spring","B","Male","Freshman",42,93,100,100,98,100,96,97.8333333333333,3.04388888888889
"342",2017,"Spring","B","Male","Freshman",35,77,86,94,74,82,84,82.8333333333333,2.91833333333333
"343",2017,"Spring","B","Female","Freshman",30,43,42,34,42,49,44,42.3333333333333,2.60055555555556
"344",2017,"Spring","B","Male","Senior",42,80,92,98,94,91,88,90.5,2.61555555555556
"345",2017,"Spring","B","Male","Freshman",32,85,92,96,92,87,94,91,2.86722222222222
"346",2017,"Spring","B","Female","Freshman",42,47,70,72,78,38,46,58.5,3.07333333333333
"347",2017,"Spring","B","Male","Freshman",33,92,92,92,88,93,88,90.8333333333333,2.70333333333333
"348",2017,"Spring","B","Male","Freshman",38,70,82,74,84,69,78,76.1666666666667,2.20111111111111
"349",2017,"Spring","B","Male","Freshman",62,92,96,100,94,98,82,93.6666666666667,2.74166666666667
"350",2017,"Spring","B","Male","Freshman",40,47,74,64,64,42,30,53.5,2.77611111111111
"351",2017,"Spring","B","Female","Freshman",25,35,40,40,44,35,20,35.6666666666667,2.20388888888889
"352",2017,"Spring","B","Male","Sophomore",28,82,88,76,88,91,88,85.5,2.96833333333333
"353",2017,"Spring","B","Female","Freshman",42,63,90,80,92,75,76,79.3333333333333,3.48
"354",2017,"Spring","B","Male","Freshman",18,45,54,38,56,45,28,44.3333333333333,2.80666666666667
"355",2017,"Spring","B","Female","Freshman",23,60,82,48,62,67,50,61.5,2.61055555555556
"356",2017,"Spring","B","Female","Freshman",32,63,70,86,72,67,60,69.6666666666667,2.55555555555556
"357",2017,"Spring","B","Female","Freshman",48,77,92,88,94,93,80,87.3333333333333,3.59666666666667
"358",2017,"Spring","B","Male","Freshman",53,75,82,90,86,75,72,80,3.41055555555556
"359",2017,"Spring","B","Male","Freshman",35,70,96,74,84,85,88,82.8333333333333,3.48666666666667
"360",2017,"Spring","B","Female","Freshman",28,37,48,38,56,65,30,45.6666666666667,2.86666666666667
"361",2017,"Spring","B","Male","Freshman",28,63,76,70,56,60,40,60.8333333333333,3.10388888888889
"362",2017,"Spring","B","Female","Freshman",43,72,90,84,80,69,72,77.8333333333333,3.08277777777778
"363",2017,"Spring","B","Male","Freshman",35,67,98,94,92,75,82,84.6666666666667,2.46055555555556
"364",2017,"Spring","B","Male","Sophomore",37,80,96,90,98,91,100,92.5,2.27444444444444
"365",2017,"Spring","B","Male","Freshman",38,83,100,100,82,78,90,88.8333333333333,3.15
"366",2017,"Spring","B","Male","Sophomore",28,58,88,74,66,76,72,72.3333333333333,2.91611111111111
"367",2017,"Spring","B","Male","Freshman",42,38,64,60,72,56,56,57.6666666666667,2.53111111111111
"368",2017,"Spring","B","Male","Freshman",23,85,96,94,96,100,100,95.1666666666667,2.51722222222222
"369",2017,"Spring","B","Female","Senior",37,73,86,74,72,67,72,74,2.73611111111111
"370",2017,"Spring","B","Male","Sophomore",47,48,76,78,68,73,48,65.1666666666667,2.56055555555556
"371",2017,"Spring","B","Male","Freshman",48,72,98,100,84,91,86,88.5,2.92833333333333
"372",2017,"Spring","B","Male","Freshman",28,60,84,88,90,60,64,74.3333333333333,3.00666666666667
"373",2017,"Spring","C","Male","Freshman",37,93,98,98,94,87,96,94.3333333333333,2.49111111111111
"374",2017,"Spring","C","Female","Sophomore",37,57,74,70,78,62,58,66.5,2.85944444444444
"375",2017,"Spring","C","Male","Junior",42,67,92,96,86,85,80,84.3333333333333,2.70005555555556
"376",2017,"Spring","C","Female","Sophomore",37,75,80,84,82,60,68,74.8333333333333,2.90277777777778
"377",2017,"Spring","C","Male","Sophomore",33,72,86,94,86,82,84,84,2.94111111111111
"378",2017,"Spring","C","Male","Freshman",27,58,92,82,80,80,76,78,2.90611111111111
"379",2017,"Spring","C","Female","Freshman",30,52,72,86,72,60,56,66.3333333333333,3.01222222222222
"380",2017,"Spring","C","Female","Freshman",23,28,52,60,48,45,38,45.1666666666667,2.70111111111111
"381",2017,"Spring","C","Male","Junior",63,85,90,90,82,84,92,87.1666666666667,2.95777777777778
"382",2017,"Spring","C","Male","Sophomore",30,52,86,76,66,60,78,69.6666666666667,3.3
"383",2017,"Spring","C","Male","Freshman",33,42,68,76,62,58,72,63,3.03444444444444
"384",2017,"Spring","C","Male","Freshman",37,60,72,50,60,56,56,59,2.47166666666667
"385",2017,"Spring","C","Male","Sophomore",35,52,82,66,66,76,70,68.6666666666667,2.41944444444444
"386",2017,"Spring","C","Male","Sophomore",37,70,90,78,90,78,64,78.3333333333333,3.24
"387",2017,"Spring","C","Male","Freshman",30,80,74,52,70,76,64,69.3333333333333,2.80611111111111
"388",2017,"Spring","C","Male","Freshman",47,75,96,96,92,71,84,85.6666666666667,2.825
"389",2017,"Spring","C","Male","Junior",28,47,66,64,78,62,38,59.1666666666667,2.78777777777778
"390",2017,"Spring","C","Female","Sophomore",33,52,56,82,88,53,60,65.1666666666667,3.16833333333333
"391",2017,"Spring","C","Male","Freshman",25,73,98,94,88,84,78,85.8333333333333,2.93555555555556
"392",2017,"Spring","C","Female","Freshman",25,63,74,64,64,75,62,67,3.11888888888889
"393",2017,"Spring","C","Female","Sophomore",38,78,86,90,90,80,76,83.3333333333333,2.87833333333333
"394",2017,"Spring","C","Female","Sophomore",22,68,88,66,82,80,84,78,2.86277777777778
"395",2017,"Spring","C","Female","Junior",48,75,70,48,92,80,88,75.5,3.14333333333333
"396",2017,"Spring","C","Male","Sophomore",52,77,86,94,90,95,96,89.6666666666667,3.09222222222222
"397",2017,"Spring","C","Male","Sophomore",25,75,78,82,84,76,88,80.5,2.805
"398",2017,"Spring","C","Male","Senior",40,72,94,74,88,80,70,79.6666666666667,3.34888888888889
"399",2017,"Spring","C","Male","Sophomore",38,47,60,38,54,33,64,49.3333333333333,3.31944444444444
"400",2017,"Spring","C","Male","Sophomore",38,60,84,58,74,69,44,64.8333333333333,3.36388888888889
"401",2017,"Spring","C","Female","Junior",37,62,86,64,38,33,70,58.8333333333333,2.82666666666667
"402",2017,"Spring","C","Male","Sophomore",52,65,72,62,86,84,70,73.1666666666667,3.08833333333333
"403",2017,"Spring","C","Male","Junior",35,77,84,78,74,71,88,78.6666666666667,2.38055555555556
"404",2017,"Spring","C","Male","Sophomore",32,57,96,88,90,33,64,71.3333333333333,2.57333333333333
"405",2017,"Spring","C","Male","Junior",32,82,90,82,88,78,74,82.3333333333333,3.35388888888889
"406",2017,"Spring","C","Female","Sophomore",28,93,98,100,96,91,94,95.3333333333333,3.44444444444444
"407",2017,"Spring","C","Female","Junior",42,93,88,88,94,95,90,91.3333333333333,2.94777777777778
"408",2017,"Spring","C","Male","Sophomore",40,92,98,94,94,85,80,90.5,3.27333333333333
"409",2017,"Spring","C","Male","Sophomore",48,68,82,82,82,95,78,81.1666666666667,2.82166666666667
"410",2017,"Spring","C","Male","Junior",35,58,68,72,82,45,66,65.1666666666667,2.22777777777778
"411",2017,"Spring","C","Female","Sophomore",20,45,58,54,74,42,36,51.5,3.5
"412",2017,"Spring","C","Male","Senior",47,62,94,94,80,93,86,84.8333333333333,2.73555555555556
"413",2017,"Spring","C","Female","Junior",28,75,80,76,84,75,78,78,2.63722222222222
"414",2017,"Spring","C","Male","Sophomore",40,73,82,88,82,82,74,80.1666666666667,3.38555555555556
"415",2017,"Spring","C","Male","Sophomore",33,68,74,72,70,78,80,73.6666666666667,3.12611111111111
"416",2017,"Spring","C","Male","Senior",43,70,86,84,88,89,80,82.8333333333333,3.16722222222222
"417",2017,"Spring","C","Male","Junior",62,65,78,78,88,80,66,75.8333333333333,3.03666666666667
"418",2017,"Spring","C","Female","Sophomore",53,53,94,62,86,64,54,68.8333333333333,3.40944444444444
"419",2017,"Spring","C","Male","Freshman",38,83,98,98,96,87,80,90.3333333333333,2.91333333333333
"420",2017,"Spring","C","Male","Senior",47,77,90,90,96,82,94,88.1666666666667,3.18444444444444
"421",2017,"Spring","C","Female","Sophomore",58,93,98,90,94,89,92,92.6666666666667,3.215
"422",2017,"Spring","C","Male","Senior",50,78,98,98,96,95,94,93.1666666666667,2.98111111111111
"423",2017,"Spring","C","Female","Freshman",27,62,74,90,84,75,74,76.5,2.70555555555556
"424",2017,"Spring","C","Male","Freshman",43,80,98,86,92,85,74,85.8333333333333,3.32888888888889
"425",2017,"Spring","C","Male","Freshman",37,70,80,68,68,76,68,71.6666666666667,2.895
"426",2017,"Spring","C","Male","Senior",47,78,90,90,76,76,80,81.6666666666667,2.72777777777778
"427",2017,"Spring","C","Female","Freshman",43,63,84,78,88,69,56,73,3.53555555555556
"428",2017,"Spring","C","Male","Freshman",35,45,74,64,74,42,44,57.1666666666667,2.62444444444444
"429",2017,"Spring","C","Male","Freshman",45,58,76,78,76,44,58,65,2.61944444444444
"430",2017,"Spring","C","Female","Freshman",42,80,96,94,98,91,88,91.1666666666667,3.61111111111111
"431",2017,"Spring","C","Male","Freshman",30,65,74,64,88,62,78,71.8333333333333,3.435
"432",2017,"Spring","C","Female","Senior",32,62,82,80,88,56,80,74.6666666666667,3.04722222222222
"433",2017,"Spring","C","Female","Freshman",42,70,90,90,96,62,76,80.6666666666667,2.97833333333333
"434",2017,"Spring","C","Female","Freshman",50,70,80,96,98,98,86,88,3.17333333333333
"435",2017,"Spring","C","Female","Sophomore",48,47,90,54,60,69,44,60.6666666666667,2.90555555555556
"436",2017,"Spring","A","Female","Freshman",27,65,58,74,82,75,74,71.3333333333333,2.41388888888889
"437",2017,"Spring","A","Male","Sophomore",43,52,70,50,56,56,48,55.3333333333333,2.60555555555556
"438",2017,"Spring","A","Female","Junior",47,63,84,84,84,75,76,77.6666666666667,2.88222222222222
"439",2017,"Spring","A","Female","Freshman",35,57,70,84,78,42,76,67.8333333333333,2.78055555555556
"440",2017,"Spring","A","Female","Freshman",53,82,100,92,80,85,88,87.8333333333333,3.61722222222222
"441",2017,"Spring","A","Male","Sophomore",30,50,92,80,54,42,46,60.6666666666667,2.33944444444444
"442",2017,"Spring","A","Female","Sophomore",33,78,80,86,94,82,80,83.3333333333333,3.14277777777778
"443",2017,"Spring","A","Male","Freshman",32,70,80,74,74,80,68,74.3333333333333,2.83333333333333
"444",2017,"Spring","A","Female","Freshman",32,75,86,86,94,95,82,86.3333333333333,3.05277777777778
"445",2017,"Spring","A","Female","Sophomore",32,53,76,64,74,55,46,61.3333333333333,3.05722222222222
"446",2017,"Spring","A","Male","Junior",48,63,98,98,68,82,50,76.5,2.40888888888889
"447",2017,"Spring","A","Male","Freshman",38,85,98,94,96,85,92,91.6666666666667,3.19055555555556
"448",2017,"Spring","A","Male","Freshman",35,48,74,80,78,40,54,62.3333333333333,3.15777777777778
"449",2017,"Spring","A","Male","Freshman",48,70,80,80,72,71,58,71.8333333333333,2.67166666666667
"450",2017,"Spring","A","Male","Freshman",25,50,62,60,92,76,66,67.6666666666667,2.38944444444444
"451",2017,"Spring","A","Female","Freshman",35,42,60,54,46,29,42,45.5,2.83
"452",2017,"Spring","A","Male","Sophomore",53,95,100,98,100,100,98,98.5,3.06833333333333
"453",2017,"Spring","A","Male","Freshman",65,90,98,80,90,89,84,88.5,3.37111111111111
"454",2017,"Spring","A","Male","Freshman",28,87,98,92,88,89,86,90,3.00277777777778
"455",2017,"Spring","A","Female","Freshman",28,65,78,90,94,60,76,77.1666666666667,2.94166666666667
"456",2017,"Spring","A","Male","Sophomore",35,60,78,84,66,55,78,70.1666666666667,2.835
"457",2017,"Spring","A","Male","Freshman",62,93,98,96,96,96,98,96.1666666666667,3.60777777777778
"458",2017,"Spring","A","Male","Freshman",53,77,96,92,96,82,84,87.8333333333333,2.40611111111111
"459",2017,"Spring","A","Male","Junior",48,50,82,34,70,55,68,59.8333333333333,2.74666666666667
"460",2017,"Spring","A","Female","Sophomore",40,87,96,96,96,89,94,93,3.27555555555556
"461",2017,"Spring","A","Male","Sophomore",32,78,92,98,94,85,92,89.8333333333333,3.24277777777778
"462",2017,"Spring","A","Male","Sophomore",35,83,100,92,92,95,94,92.6666666666667,3.14833333333333
"463",2017,"Spring","A","Male","Sophomore",38,58,84,82,80,56,68,71.3333333333333,2.74722222222222
"464",2017,"Spring","A","Female","Freshman",25,32,62,50,52,31,50,46.1666666666667,2.75944444444444
"465",2017,"Spring","A","Male","Freshman",30,75,82,78,88,87,88,83,2.74055555555556
"466",2017,"Spring","A","Male","Senior",35,87,96,98,98,85,92,92.6666666666667,3.08777777777778
"467",2017,"Spring","A","Male","Freshman",38,77,92,92,86,87,96,88.3333333333333,3.23944444444444
"468",2017,"Spring","A","Male","Freshman",33,45,52,68,52,36,50,50.5,1.98444444444444
"469",2017,"Fall","A","Female","Freshman",35,43,74,54,82,42,38,55.5,2.95166666666667
"470",2017,"Fall","A","Female","Freshman",25,65,84,78,78,76,82,77.1666666666667,3.09833333333333
"471",2017,"Fall","A","Male","Senior",57,90,90,92,58,84,84,83,2.63561111111111
"472",2017,"Fall","A","Male","Freshman",35,60,80,92,82,56,72,73.6666666666667,2.85833333333333
"473",2017,"Fall","A","Male","Freshman",17,28,48,44,54,53,38,44.1666666666667,2.59
"474",2017,"Fall","A","Male","Freshman",32,55,82,62,88,69,86,73.6666666666667,2.70722222222222
"475",2017,"Fall","A","Female","Freshman",27,75,74,74,86,78,82,78.1666666666667,3.30944444444444
"476",2017,"Fall","A","Male","Freshman",33,48,80,74,76,31,62,61.8333333333333,3.12222222222222
"477",2017,"Fall","A","Male","Freshman",33,58,76,74,70,58,54,65,2.86555555555556
"478",2017,"Fall","A","Male","Freshman",32,88,94,86,88,82,80,86.3333333333333,3.61111111111111
"479",2017,"Fall","A","Male","Junior",70,92,90,74,88,89,90,87.1666666666667,2.78222222222222
"480",2017,"Fall","A","Male","Sophomore",37,85,94,88,92,89,78,87.6666666666667,3.10222222222222
"481",2017,"Fall","A","Male","Freshman",47,58,68,84,84,67,54,69.1666666666667,2.90833333333333
"482",2017,"Fall","A","Female","Freshman",30,80,92,78,90,87,84,85.1666666666667,3.52055555555556
"483",2017,"Fall","A","Male","Sophomore",35,88,96,90,96,93,94,92.8333333333333,3.02611111111111
"484",2017,"Fall","A","Male","Freshman",37,93,100,98,98,89,96,95.6666666666667,2.70333333333333
"485",2017,"Fall","A","Female","Senior",22,57,72,74,68,84,78,72.1666666666667,2.87666666666667
"486",2017,"Fall","A","Female","Sophomore",32,55,66,58,70,51,58,59.6666666666667,2.665
"487",2017,"Fall","A","Male","Senior",45,55,74,80,60,69,44,63.6666666666667,3.02222222222222
"488",2017,"Fall","A","Male","Freshman",43,73,84,86,74,80,72,78.1666666666667,3.01277777777778
"489",2017,"Fall","A","Male","Freshman",38,57,56,50,74,58,44,56.5,2.53111111111111
"490",2017,"Fall","A","Male","Freshman",40,83,98,100,86,98,92,92.8333333333333,3.31333333333333
"491",2017,"Fall","A","Male","Freshman",20,40,54,48,66,40,40,48,2.58944444444444
"492",2017,"Fall","A","Female","Freshman",40,70,86,84,82,56,56,72.3333333333333,2.79277777777778
"493",2017,"Fall","A","Female","Sophomore",18,52,58,46,38,35,28,42.8333333333333,2.375
"494",2017,"Fall","A","Male","Sophomore",30,63,78,84,88,60,60,72.1666666666667,3.03944444444444
"495",2017,"Fall","A","Female","Freshman",45,77,92,82,92,73,78,82.3333333333333,3.19444444444444
"496",2017,"Fall","A","Male","Senior",72,90,96,98,94,96,98,95.3333333333333,3.20111111111111
"497",2017,"Fall","A","Female","Freshman",28,47,58,74,76,69,70,65.6666666666667,2.79222222222222
"498",2017,"Fall","A","Male","Sophomore",47,85,98,92,86,87,90,89.6666666666667,3.54055555555556
"499",2017,"Fall","A","Female","Freshman",27,55,72,70,76,44,70,64.5,3.22333333333333
"500",2017,"Fall","A","Female","Sophomore",62,88,92,96,88,95,90,91.5,2.72555555555556
"501",2017,"Fall","A","Male","Junior",55,82,100,92,78,85,86,87.1666666666667,2.82777777777778
"502",2017,"Fall","A","Female","Junior",35,63,92,68,80,51,60,69,2.60333333333333
"503",2017,"Fall","A","Male","Junior",47,83,98,94,92,87,92,91,2.94277777777778
"504",2017,"Fall","A","Male","Senior",25,80,92,98,96,91,88,90.8333333333333,2.98722222222222
"505",2017,"Fall","A","Female","Senior",43,63,90,78,72,80,68,75.1666666666667,2.88166666666667
"506",2017,"Fall","A","Male","Sophomore",33,80,84,68,86,84,72,79,3.04222222222222
"507",2017,"Fall","A","Female","Sophomore",45,88,92,92,98,93,94,92.8333333333333,3.06277777777778
"508",2017,"Fall","A","Male","Junior",40,77,94,92,86,73,92,85.6666666666667,2.39944444444444
"509",2017,"Fall","A","Male","Freshman",32,58,84,72,78,76,80,74.6666666666667,2.95277777777778
"510",2017,"Fall","A","Female","Freshman",47,60,92,88,88,85,86,83.1666666666667,3.405
"511",2017,"Fall","A","Female","Freshman",52,58,64,66,72,78,62,66.6666666666667,3.09222222222222
"512",2017,"Fall","A","Female","Freshman",33,35,64,44,46,24,44,42.8333333333333,3.39
"513",2017,"Fall","A","Male","Junior",47,83,92,90,90,76,76,84.5,3.34
"514",2017,"Fall","A","Male","Freshman",45,78,100,98,98,75,76,87.5,3.59611111111111
"515",2017,"Fall","A","Male","Freshman",30,65,84,82,88,78,82,79.8333333333333,2.82111111111111
"516",2017,"Fall","A","Male","Freshman",35,68,82,60,84,65,58,69.5,2.93833333333333
"517",2017,"Fall","A","Female","Senior",47,68,92,86,78,73,68,77.5,3.07833333333333
"518",2017,"Fall","A","Male","Senior",22,35,62,68,56,38,54,52.1666666666667,2.18777777777778
"519",2017,"Fall","A","Female","Freshman",37,83,88,88,74,85,82,83.3333333333333,3.05222222222222
"520",2017,"Fall","A","Male","Sophomore",45,63,90,90,94,87,80,84,2.81722222222222
"521",2017,"Fall","A","Female","Freshman",25,32,40,46,74,42,44,46.3333333333333,2.47888888888889
"522",2017,"Fall","A","Male","Sophomore",33,35,60,50,48,36,38,44.5,2.17444444444444
"523",2017,"Fall","A","Male","Freshman",38,67,92,90,72,78,60,76.5,2.72277777777778
"524",2017,"Fall","A","Male","Sophomore",28,82,94,86,90,80,90,87,3.09833333333333
"525",2017,"Fall","A","Male","Freshman",25,48,68,40,70,58,58,57,2.835
"526",2017,"Fall","A","Male","Freshman",33,50,70,62,68,65,40,59.1666666666667,2.99722222222222
"527",2017,"Fall","A","Female","Junior",38,62,88,76,84,65,64,73.1666666666667,2.86388888888889
"528",2017,"Fall","A","Female","Senior",35,60,68,50,50,67,70,60.8333333333333,3.21222222222222
"529",2017,"Fall","A","Female","Sophomore",48,70,88,72,70,45,58,67.1666666666667,3.17333333333333
"530",2017,"Fall","A","Male","Sophomore",42,75,96,88,98,95,88,90,3.24611111111111
"531",2017,"Fall","A","Female","Sophomore",38,80,94,92,98,89,94,91.1666666666667,3.17222222222222
"532",2017,"Fall","A","Male","Freshman",20,50,70,80,78,64,70,68.6666666666667,2.37444444444444
"533",2017,"Fall","A","Male","Freshman",47,53,88,68,64,49,52,62.3333333333333,2.88166666666667
"534",2017,"Fall","A","Male","Sophomore",30,82,86,98,88,93,80,87.8333333333333,2.92944444444444
"535",2017,"Fall","A","Male","Freshman",28,43,78,40,70,36,50,52.8333333333333,2.92722222222222
"536",2017,"Fall","A","Female","Freshman",38,73,84,78,86,75,88,80.6666666666667,2.60277777777778
"537",2017,"Fall","A","Female","Sophomore",25,72,86,86,82,80,72,79.6666666666667,3.07777777777778
"538",2017,"Fall","A","Male","Sophomore",42,92,98,84,98,89,98,93.1666666666667,3.86444444444444
"539",2017,"Fall","A","Male","Freshman",47,58,68,62,70,60,62,63.3333333333333,2.65611111111111
"540",2017,"Fall","A","Male","Freshman",38,40,72,58,60,69,54,58.8333333333333,2.81111111111111
"541",2017,"Fall","A","Male","Freshman",37,65,96,86,90,53,70,76.6666666666667,3.305
"542",2017,"Fall","A","Male","Junior",38,85,88,82,72,96,100,87.1666666666667,2.92333333333333
"543",2017,"Fall","A","Male","Freshman",23,43,64,68,70,44,46,55.8333333333333,2.32888888888889
"544",2017,"Fall","A","Female","Junior",20,37,62,42,40,44,26,41.8333333333333,2.63
"545",2017,"Fall","A","Male","Sophomore",28,73,94,96,84,95,92,89,3.18333333333333
"546",2017,"Fall","A","Male","Sophomore",40,77,82,78,80,75,88,80,3.23388888888889
"547",2017,"Fall","A","Female","Sophomore",37,50,68,68,62,64,58,61.6666666666667,2.58333333333333
"548",2017,"Fall","A","Male","Freshman",38,55,74,50,52,40,38,51.5,3.40277777777778
"549",2017,"Fall","C","Male","Freshman",25,43,74,76,74,67,52,64.3333333333333,2.66277777777778
"550",2017,"Fall","C","Female","Freshman",38,87,96,86,98,91,92,91.6666666666667,3.22222222222222
"551",2017,"Fall","C","Male","Freshman",27,57,66,68,74,56,52,62.1666666666667,3.01666666666667
"552",2017,"Fall","C","Male","Sophomore",43,83,84,94,92,58,70,80.1666666666667,3.23055555555556
"553",2017,"Fall","C","Male","Freshman",33,58,68,62,70,64,66,64.6666666666667,3.11222222222222
"554",2017,"Fall","C","Female","Freshman",28,73,82,96,86,69,94,83.3333333333333,3.31388888888889
"555",2017,"Fall","C","Female","Freshman",42,50,82,62,74,60,48,62.6666666666667,3.26833333333333
"556",2017,"Fall","C","Female","Freshman",48,82,88,92,94,80,88,87.3333333333333,3.82333333333333
"557",2017,"Fall","C","Female","Freshman",28,57,70,80,90,78,78,75.5,3.16888888888889
"558",2017,"Fall","C","Male","Freshman",47,95,100,100,100,100,100,99.1666666666667,3.61111111111111
"559",2017,"Fall","C","Female","Sophomore",33,63,82,80,88,51,74,73,2.86111111111111
"560",2017,"Fall","C","Male","Junior",40,50,88,74,50,65,46,62.1666666666667,2.64777777777778
"561",2017,"Fall","C","Female","Freshman",42,83,92,82,98,84,88,87.8333333333333,3.60611111111111
"562",2017,"Fall","C","Female","Freshman",37,77,68,84,78,76,76,76.5,3.3
"563",2017,"Fall","C","Male","Freshman",28,62,80,80,68,69,58,69.5,2.93111111111111
"564",2017,"Fall","C","Female","Junior",33,50,98,76,92,51,36,67.1666666666667,3.00555555555556
"565",2017,"Fall","C","Male","Freshman",32,52,80,68,58,60,62,63.3333333333333,2.79222222222222
"566",2017,"Fall","C","Male","Freshman",37,68,80,74,76,65,72,72.5,3.18722222222222
"567",2017,"Fall","C","Female","Sophomore",43,80,88,90,92,87,88,87.5,3.12777777777778
"568",2017,"Fall","C","Female","Freshman",38,58,84,72,80,60,86,73.3333333333333,3.44444444444444
"569",2017,"Fall","C","Female","Freshman",53,93,98,98,96,95,86,94.3333333333333,3.53555555555556
"570",2017,"Fall","C","Female","Freshman",23,35,48,62,68,62,54,54.8333333333333,3.22777777777778
