"","Year","Semester","Instructor","Gender","Class","Average","courseavg"
"7138",2019,"Winter","D","Male","Freshman",31.6666666666667,0
"7139",2019,"Winter","D","Male","Freshman",31.6666666666667,0
"7140",2019,"Winter","D","Male","Freshman",31.6666666666667,0
"7141",2019,"Winter","D","Male","Freshman",31.6666666666667,0
"7142",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7143",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7144",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7145",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7146",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7147",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7148",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7149",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7150",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7151",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7152",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7153",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7154",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7155",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7156",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7157",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7158",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7159",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7160",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7161",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7162",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7163",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7164",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7165",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7166",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7167",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7168",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7169",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7170",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7171",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7172",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7173",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7174",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7175",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7176",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7177",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7178",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7179",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7180",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7181",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7182",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7183",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7184",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7185",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7186",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7187",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7188",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7189",2019,"Winter","D","Male","Freshman",88.8333333333333,0
"7190",2019,"Winter","D","Female","Freshman",52.5,0
"7191",2019,"Winter","D","Female","Freshman",52.5,0
"7192",2019,"Winter","D","Female","Freshman",52.5,0
"7193",2019,"Winter","D","Female","Freshman",52.5,0
"7194",2019,"Winter","D","Female","Freshman",52.5,0
"7195",2019,"Winter","D","Female","Freshman",52.5,0
"7196",2019,"Winter","D","Female","Freshman",52.5,0
"7197",2019,"Winter","D","Female","Freshman",52.5,0
"7198",2019,"Winter","D","Female","Freshman",52.5,0
"7199",2019,"Winter","D","Female","Freshman",52.5,0
"7200",2019,"Winter","D","Female","Freshman",52.5,0
"7201",2019,"Winter","D","Female","Freshman",52.5,0
"7202",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7203",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7204",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7205",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7206",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7207",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7208",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7209",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7210",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7211",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7212",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7213",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7214",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7215",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7216",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7217",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7218",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7219",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7220",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7221",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7222",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7223",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7224",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7225",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7226",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7227",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7228",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7229",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7230",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7231",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7232",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7233",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7234",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7235",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7236",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7237",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7238",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7239",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7240",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7241",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7242",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7243",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7244",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7245",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7246",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7247",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7248",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7249",2019,"Winter","D","Male","Freshman",85.1666666666667,0
"7250",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7251",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7252",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7253",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7254",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7255",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7256",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7257",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7258",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7259",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7260",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7261",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7262",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7263",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7264",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7265",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7266",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7267",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7268",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7269",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7270",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7271",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7272",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7273",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7274",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7275",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7276",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7277",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7278",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7279",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7280",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7281",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7282",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7283",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7284",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7285",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7286",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7287",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7288",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7289",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7290",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7291",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7292",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7293",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7294",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7295",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7296",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7297",2019,"Winter","D","Male","Freshman",84.6666666666667,0
"7298",2019,"Winter","D","Male","Sophomore",64,0
"7299",2019,"Winter","D","Male","Sophomore",64,0
"7300",2019,"Winter","D","Male","Sophomore",64,0
"7301",2019,"Winter","D","Male","Sophomore",64,0
"7302",2019,"Winter","D","Male","Sophomore",64,0
"7303",2019,"Winter","D","Male","Sophomore",64,0
"7304",2019,"Winter","D","Male","Sophomore",64,0
"7305",2019,"Winter","D","Male","Sophomore",64,0
"7306",2019,"Winter","D","Male","Sophomore",64,0
"7307",2019,"Winter","D","Male","Sophomore",64,0
"7308",2019,"Winter","D","Male","Sophomore",64,0
"7309",2019,"Winter","D","Male","Sophomore",64,0
"7310",2019,"Winter","D","Male","Freshman",43.5,0
"7311",2019,"Winter","D","Male","Freshman",43.5,0
"7312",2019,"Winter","D","Male","Freshman",43.5,0
"7313",2019,"Winter","D","Male","Freshman",43.5,0
"7314",2019,"Winter","D","Male","Freshman",43.5,0
"7315",2019,"Winter","D","Male","Freshman",43.5,0
"7316",2019,"Winter","D","Male","Freshman",43.5,0
"7317",2019,"Winter","D","Male","Freshman",43.5,0
"7318",2019,"Winter","D","Male","Freshman",43.5,0
"7319",2019,"Winter","D","Male","Freshman",43.5,0
"7320",2019,"Winter","D","Male","Freshman",43.5,0
"7321",2019,"Winter","D","Male","Freshman",43.5,0
"7322",2019,"Winter","D","Male","Freshman",43.5,0
"7323",2019,"Winter","D","Male","Freshman",43.5,0
"7324",2019,"Winter","D","Male","Freshman",43.5,0
"7325",2019,"Winter","D","Male","Freshman",43.5,0
"7326",2019,"Winter","D","Male","Freshman",43.5,0
"7327",2019,"Winter","D","Male","Freshman",43.5,0
"7328",2019,"Winter","D","Male","Freshman",43.5,0
"7329",2019,"Winter","D","Male","Freshman",43.5,0
"7330",2019,"Winter","D","Male","Freshman",43.5,0
"7331",2019,"Winter","D","Male","Freshman",43.5,0
"7332",2019,"Winter","D","Male","Freshman",43.5,0
"7333",2019,"Winter","D","Male","Freshman",43.5,0
"7334",2019,"Winter","D","Male","Freshman",43.5,0
"7335",2019,"Winter","D","Male","Freshman",43.5,0
"7336",2019,"Winter","D","Male","Freshman",43.5,0
"7337",2019,"Winter","D","Male","Freshman",43.5,0
"7338",2019,"Winter","D","Male","Freshman",43.5,0
"7339",2019,"Winter","D","Male","Freshman",43.5,0
"7340",2019,"Winter","D","Male","Freshman",43.5,0
"7341",2019,"Winter","D","Male","Freshman",43.5,0
"7342",2019,"Winter","D","Male","Freshman",43.5,0
"7343",2019,"Winter","D","Male","Freshman",43.5,0
"7344",2019,"Winter","D","Male","Freshman",43.5,0
"7345",2019,"Winter","D","Male","Freshman",43.5,0
"7346",2019,"Winter","D","Male","Freshman",43.5,0
"7347",2019,"Winter","D","Male","Freshman",43.5,0
"7348",2019,"Winter","D","Male","Freshman",43.5,0
"7349",2019,"Winter","D","Male","Freshman",43.5,0
"7350",2019,"Winter","D","Male","Freshman",43.5,0
"7351",2019,"Winter","D","Male","Freshman",43.5,0
"7352",2019,"Winter","D","Male","Freshman",43.5,0
"7353",2019,"Winter","D","Male","Freshman",43.5,0
"7354",2019,"Winter","D","Male","Freshman",43.5,0
"7355",2019,"Winter","D","Male","Freshman",43.5,0
"7356",2019,"Winter","D","Male","Freshman",43.5,0
"7357",2019,"Winter","D","Male","Freshman",43.5,0
"7358",2019,"Winter","D","Male","Junior",87,0
"7359",2019,"Winter","D","Male","Junior",87,0
"7360",2019,"Winter","D","Male","Junior",87,0
"7361",2019,"Winter","D","Male","Junior",87,0
"7362",2019,"Winter","D","Male","Junior",87,0
"7363",2019,"Winter","D","Male","Junior",87,0
"7364",2019,"Winter","D","Male","Junior",87,0
"7365",2019,"Winter","D","Male","Junior",87,0
"7366",2019,"Winter","D","Male","Junior",87,0
"7367",2019,"Winter","D","Male","Junior",87,0
"7368",2019,"Winter","D","Male","Junior",87,0
"7369",2019,"Winter","D","Male","Junior",87,0
"7370",2019,"Winter","D","Male","Junior",87,0
"7371",2019,"Winter","D","Male","Junior",87,0
"7372",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7373",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7374",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7375",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7376",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7377",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7378",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7379",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7380",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7381",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7382",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7383",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7384",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7385",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7386",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7387",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7388",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7389",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7390",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7391",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7392",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7393",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7394",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7395",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7396",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7397",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7398",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7399",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7400",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7401",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7402",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7403",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7404",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7405",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7406",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7407",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7408",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7409",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7410",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7411",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7412",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7413",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7414",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7415",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7416",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7417",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7418",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7419",2019,"Winter","D","Male","Freshman",76.3333333333333,0
"7420",2019,"Winter","D","Male","Senior",83.5,0
"7421",2019,"Winter","D","Male","Senior",83.5,0
"7422",2019,"Winter","D","Male","Senior",83.5,0
"7423",2019,"Winter","D","Male","Senior",83.5,0
"7424",2019,"Winter","D","Male","Freshman",74,0
"7425",2019,"Winter","D","Male","Freshman",74,0
"7426",2019,"Winter","D","Male","Freshman",74,0
"7427",2019,"Winter","D","Male","Freshman",74,0
"7428",2019,"Winter","D","Male","Freshman",74,0
"7429",2019,"Winter","D","Male","Freshman",74,0
"7430",2019,"Winter","D","Male","Freshman",74,0
"7431",2019,"Winter","D","Male","Freshman",74,0
"7432",2019,"Winter","D","Male","Freshman",74,0
"7433",2019,"Winter","D","Male","Freshman",74,0
"7434",2019,"Winter","D","Male","Freshman",74,0
"7435",2019,"Winter","D","Male","Freshman",74,0
"7436",2019,"Winter","D","Male","Freshman",74,0
"7437",2019,"Winter","D","Male","Freshman",74,0
"7438",2019,"Winter","D","Male","Freshman",74,0
"7439",2019,"Winter","D","Male","Freshman",74,0
"7440",2019,"Winter","D","Male","Freshman",74,0
"7441",2019,"Winter","D","Male","Freshman",74,0
"7442",2019,"Winter","D","Male","Freshman",74,0
"7443",2019,"Winter","D","Male","Freshman",74,0
"7444",2019,"Winter","D","Male","Freshman",74,0
"7445",2019,"Winter","D","Male","Freshman",74,0
"7446",2019,"Winter","D","Male","Freshman",74,0
"7447",2019,"Winter","D","Male","Freshman",74,0
"7448",2019,"Winter","D","Male","Freshman",74,0
"7449",2019,"Winter","D","Male","Freshman",74,0
"7450",2019,"Winter","D","Male","Freshman",74,0
"7451",2019,"Winter","D","Male","Freshman",74,0
"7452",2019,"Winter","D","Male","Freshman",74,0
"7453",2019,"Winter","D","Male","Freshman",74,0
"7454",2019,"Winter","D","Male","Freshman",74,0
"7455",2019,"Winter","D","Male","Freshman",74,0
"7456",2019,"Winter","D","Male","Freshman",74,0
"7457",2019,"Winter","D","Male","Freshman",74,0
"7458",2019,"Winter","D","Male","Freshman",74,0
"7459",2019,"Winter","D","Male","Freshman",74,0
"7460",2019,"Winter","D","Male","Freshman",74,0
"7461",2019,"Winter","D","Male","Freshman",74,0
"7462",2019,"Winter","D","Male","Freshman",74,0
"7463",2019,"Winter","D","Male","Freshman",74,0
"7464",2019,"Winter","D","Male","Freshman",74,0
"7465",2019,"Winter","D","Male","Freshman",74,0
"7466",2019,"Winter","D","Male","Freshman",74,0
"7467",2019,"Winter","D","Male","Freshman",74,0
"7468",2019,"Winter","D","Male","Freshman",74,0
"7469",2019,"Winter","D","Male","Freshman",74,0
"7470",2019,"Winter","D","Male","Freshman",74,0
"7471",2019,"Winter","D","Male","Freshman",74,0
"7472",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7473",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7474",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7475",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7476",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7477",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7478",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7479",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7480",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7481",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7482",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7483",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7484",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7485",2019,"Winter","D","Male","Junior",85.3333333333333,0
"7486",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7487",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7488",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7489",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7490",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7491",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7492",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7493",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7494",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7495",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7496",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7497",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7498",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7499",2019,"Winter","D","Male","Junior",77.1666666666667,0
"7500",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7501",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7502",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7503",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7504",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7505",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7506",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7507",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7508",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7509",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7510",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7511",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7512",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7513",2019,"Winter","D","Male","Junior",88.1666666666667,0
"7514",2019,"Winter","D","Male","Sophomore",95,0
"7515",2019,"Winter","D","Male","Sophomore",95,0
"7516",2019,"Winter","D","Male","Sophomore",95,0
"7517",2019,"Winter","D","Male","Sophomore",95,0
"7518",2019,"Winter","D","Male","Sophomore",95,0
"7519",2019,"Winter","D","Male","Sophomore",95,0
"7520",2019,"Winter","D","Male","Sophomore",95,0
"7521",2019,"Winter","D","Male","Sophomore",95,0
"7522",2019,"Winter","D","Male","Sophomore",95,0
"7523",2019,"Winter","D","Male","Sophomore",95,0
"7524",2019,"Winter","D","Male","Sophomore",95,0
"7525",2019,"Winter","D","Male","Sophomore",95,0
"7526",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7527",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7528",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7529",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7530",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7531",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7532",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7533",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7534",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7535",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7536",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7537",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7538",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7539",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7540",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7541",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7542",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7543",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7544",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7545",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7546",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7547",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7548",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7549",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7550",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7551",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7552",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7553",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7554",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7555",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7556",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7557",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7558",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7559",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7560",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7561",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7562",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7563",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7564",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7565",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7566",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7567",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7568",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7569",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7570",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7571",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7572",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7573",2019,"Winter","D","Male","Freshman",66.1666666666667,0
"7574",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7575",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7576",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7577",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7578",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7579",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7580",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7581",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7582",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7583",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7584",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7585",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7586",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7587",2019,"Winter","D","Male","Junior",70.8333333333333,0
"7588",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7589",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7590",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7591",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7592",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7593",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7594",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7595",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7596",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7597",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7598",2019,"Winter","D","Male","Freshman",96.3333333333333,0
"7599",2019,"Winter","D","Male","Freshman",96.3333333333333,0
